60
229352,36.75,-12.56,60.50,-1.680,-8.850,5.240
229364,36.38,-12.69,60.44,-3.340,-10.310,6.210
229377,36.13,-13.13,60.44,-3.280,-10.470,5.400
229389,36.06,-13.56,60.69,-4.530,-12.090,6.890
229403,36.00,-14.00,60.94,-4.150,-12.220,12.460
229415,35.50,-14.56,60.44,-4.720,-13.010,10.560
229427,35.19,-15.00,59.88,-4.350,-12.130,10.460
229439,34.81,-15.56,59.19,-5.090,-11.710,10.050
229453,34.50,-16.37,58.56,-4.330,-11.300,9.630
229465,33.94,-18.56,57.56,-4.460,-10.300,9.520
229477,33.63,-19.75,57.06,-4.200,-10.230,8.740
229489,33.25,-21.00,56.69,-3.550,-9.000,8.280
229503,32.88,-22.13,56.19,-3.510,-7.640,8.150
229515,31.94,-24.25,54.69,-6.160,-9.140,8.610
229527,31.44,-25.81,53.87,-9.150,-6.630,2.040
229539,30.44,-28.25,52.31,-3.630,-7.750,8.420
229553,29.37,-30.31,50.88,-10.030,-6.740,6.290
229565,26.56,-35.81,48.38,-11.870,-4.760,4.230
229577,24.63,-39.94,45.94,-8.870,-6.530,6.130
229589,23.12,-43.75,43.87,-9.770,-5.910,3.940
229603,21.56,-47.56,42.75,-8.270,-3.380,2.900
229615,19.06,-54.38,41.44,-7.490,-3.650,0.950
229627,17.50,-57.19,40.31,-9.080,-3.370,1.640
229639,15.63,-60.31,39.44,-8.340,-2.760,1.890
229653,13.69,-63.87,39.13,-6.510,-2.090,0.270
229665,9.44,-71.19,39.19,-5.300,-1.810,-1.000
229677,7.12,-74.44,39.25,-4.130,-1.800,-1.460
229689,4.69,-77.12,38.44,-3.710,-0.910,-0.920
229703,2.19,-79.31,35.94,-3.880,-1.110,-0.200
229715,358.00,-82.31,26.00,-3.970,-1.360,1.120
229728,356.25,-83.37,2.06,-3.730,-1.350,0.820
229740,354.75,-84.13,1.00,-3.510,-1.320,0.400
229754,353.50,-84.44,0.06,-3.390,-1.620,0.370
229766,351.69,-83.25,-1.44,-5.510,-1.800,0.970
229778,350.94,-82.19,-15.81,-6.670,-1.870,1.390
229790,350.31,-81.06,-17.87,-7.010,-1.620,1.730
229804,349.75,-80.19,-19.62,-8.020,-1.860,0.700
229816,348.75,-79.06,-22.56,-9.150,-1.220,1.340
229828,348.19,-78.69,-24.56,-8.880,0.020,0.960
229840,347.63,-78.44,-27.00,-8.990,-0.200,1.940
229854,347.19,-78.12,-29.12,-9.990,-0.160,1.680
229866,346.50,-78.06,-32.81,-11.230,-1.810,1.130
229878,346.25,-78.44,-34.44,-10.690,-0.510,1.020
229890,345.69,-78.75,-37.19,-10.430,0.410,0.880
229904,345.06,-79.12,-40.25,-8.730,0.940,0.730
229916,344.06,-79.69,-44.13,-5.570,0.750,2.950
229928,344.31,-80.44,-43.31,-9.320,-0.560,3.330
229940,344.50,-80.75,-42.56,-8.560,0.570,2.640
229954,344.87,-80.81,-40.50,-9.180,-0.440,1.590
229966,345.50,-80.25,-33.69,-9.330,0.460,4.110
229979,345.75,-80.19,-29.69,-8.790,0.550,4.280
229991,346.00,-80.19,-27.37,-8.730,0.300,3.050
230005,346.19,-80.25,-25.69,-9.030,0.730,2.500
230017,346.50,-81.12,-24.69,-8.360,1.860,0.090
230029,346.50,-81.87,-24.87,-10.280,1.920,0.910
230041,346.50,-82.81,-26.44,-11.200,1.420,1.500
230055,346.44,-84.00,-3.00,-10.770,0.170,1.230
230067,345.94,-86.56,-2.62,-10.820,0.890,0.870
230079,345.63,-87.31,-2.56,-8.620,0.170,-0.260
230091,345.25,-87.25,-2.69,-11.030,0.130,-0.710
230105,344.62,-86.87,-176.87,-11.350,1.570,0.000
230117,343.50,-86.63,-3.31,-9.450,1.660,-0.210
230129,342.87,-86.44,-3.50,-11.670,-0.020,1.290
230141,342.13,-86.06,-3.81,-13.360,1.610,-0.450
230155,341.44,-85.94,-175.94,-11.670,1.640,-1.990
230167,340.50,-85.38,-176.12,-11.240,0.860,-0.790
230179,339.69,-84.62,-175.94,-15.190,-4.490,6.910
230191,338.31,-82.94,-137.88,-6.730,0.870,-1.750
230205,338.06,-82.69,-142.62,-9.680,0.810,1.120
230217,337.69,-82.44,-142.19,-6.860,-0.260,-1.130
230256,338.12,-81.37,-157.44,-9.900,1.320,-0.270
230268,338.44,-80.38,-162.94,-9.360,2.280,-2.100
230280,339.12,-79.56,-166.69,-9.160,1.860,-3.100
230292,339.94,-78.69,-169.69,-8.760,-0.650,-3.260
230306,340.37,-77.87,-171.81,-9.160,1.710,-1.250
230318,340.81,-76.75,-176.06,-9.990,-0.390,-1.830
230330,340.69,-76.50,-178.12,-10.160,0.660,-5.320
230342,341.00,-76.37,178.87,-9.950,-0.710,-7.500
230356,340.44,-76.56,177.50,-10.020,2.320,-0.830
230368,338.37,-75.87,176.50,-11.180,0.200,-1.010
230380,337.00,-75.62,176.94,-10.710,0.540,-0.880
230392,335.81,-75.81,176.75,-9.290,0.600,-1.170
230406,335.00,-76.37,175.44,-11.720,-0.640,-1.260
230418,333.31,-78.00,172.00,-15.630,-0.040,-0.390
230430,332.50,-79.06,170.81,-16.080,-0.230,-0.430
230442,331.81,-79.94,171.56,-12.930,-1.660,-0.960
230456,331.13,-80.62,174.56,-12.440,-1.540,-0.980
230468,330.06,-81.06,-178.94,-11.590,3.130,2.950
230480,330.87,-81.31,-178.19,-10.340,-1.770,-1.170
230492,331.69,-82.06,-178.44,-10.980,-0.570,-1.530
230506,332.50,-83.00,178.19,-12.930,-0.890,-0.890
230518,333.44,-84.25,179.50,-13.460,-2.130,-0.530
230531,333.38,-84.69,179.81,-13.360,-1.750,-1.220
230543,332.81,-85.00,-179.50,-14.480,-1.090,-2.050
230557,332.19,-85.25,-178.69,-15.920,-1.830,-2.570
230569,330.12,-84.81,-176.06,-15.230,-0.280,-2.050
230581,328.81,-83.75,-174.38,-12.850,0.250,-2.020
230593,327.56,-82.31,-102.31,-12.330,0.530,-2.430
230607,326.50,-80.50,-92.19,-10.830,0.570,-2.740
230619,324.81,-76.19,-78.00,-10.750,1.890,-1.060
230631,323.94,-73.75,-73.87,-10.240,2.280,-1.200
230643,323.31,-71.69,-71.19,-9.800,2.390,-1.700
230657,322.81,-69.94,-69.31,-9.430,2.450,-2.030
230669,321.75,-66.37,-66.06,-8.530,2.470,-0.700
230681,321.19,-64.31,-64.50,-9.270,3.760,0.440
230693,320.63,-62.06,-63.38,-6.920,1.480,0.890
230707,320.00,-58.69,-61.69,-10.110,5.840,2.270
230719,319.44,-51.94,-58.87,-7.290,2.050,0.300
230731,319.69,-49.88,-57.19,-5.160,3.420,2.670
230743,320.00,-48.50,-55.44,-5.660,3.410,3.370
230757,320.44,-47.56,-53.63,-5.940,3.310,4.440
230769,321.37,-46.56,-50.06,-7.790,3.440,2.640
230782,321.69,-46.37,-48.63,-7.190,3.770,3.060
230794,321.81,-46.37,-47.38,-6.990,3.890,3.560
230808,322.00,-46.44,-46.13,-4.680,3.200,3.560
230820,322.31,-45.63,-43.44,-5.060,3.120,2.980
230832,322.75,-44.88,-42.06,-4.630,3.470,3.060
230844,323.31,-43.81,-40.69,-3.290,1.790,4.170
230858,323.75,-42.31,-39.19,-3.240,2.190,5.370
230870,323.94,-37.31,-37.06,-4.560,1.440,5.690
230882,324.12,-35.00,-36.63,-4.310,0.400,6.140
230894,324.12,-32.81,-35.94,-3.450,2.810,5.610
230908,323.94,-30.88,-35.13,-3.700,3.430,6.890
230920,323.56,-27.87,-34.88,-3.840,2.120,7.480
230932,323.50,-26.56,-35.19,-2.910,2.880,7.730
230944,323.50,-25.56,-35.50,-3.580,-0.370,8.820
230958,323.25,-24.63,-35.81,-1.470,3.110,6.890
230970,321.75,-22.44,-35.38,-1.840,1.780,5.740
230982,320.37,-21.19,-34.94,-4.550,4.320,7.550
230994,320.50,-21.19,-33.88,-1.580,2.660,5.550
231008,321.25,-21.56,-32.88,-3.230,3.730,7.580
231020,320.81,-20.00,-33.19,-2.600,2.850,8.980
231032,320.63,-19.94,-32.81,-2.240,4.150,7.260
231044,320.44,-19.87,-32.44,-3.160,4.730,7.690
231058,320.25,-19.69,-32.31,-3.540,5.380,7.580
231070,320.00,-18.62,-33.00,-4.110,4.630,6.950
231083,320.19,-18.00,-33.44,-4.340,5.210,5.800
231095,320.44,-17.19,-33.88,-5.880,4.480,4.410
231109,320.63,-16.31,-34.06,-4.620,5.060,4.190
231121,320.00,-13.94,-33.50,-2.480,4.860,7.920
231133,319.25,-12.44,-33.00,-1.570,4.660,8.730
231145,318.44,-10.81,-32.44,-1.730,4.350,13.360
231159,317.81,-9.63,-32.00,-0.680,4.950,14.900
231171,317.31,-8.56,-32.63,-0.420,4.540,8.680
231183,317.00,-8.00,-32.75,-0.110,4.660,8.330
