-10.210,0.900,-1.400
159381,37.50,-84.13,-178.00,-10.360,1.050,-1.500
159393,36.81,-83.56,-177.38,-10.870,1.260,-1.340
159405,36.00,-82.88,-152.69,-11.020,1.720,-1.370
159419,35.19,-82.19,-150.00,-10.910,1.420,-1.430
159431,33.25,-79.81,-147.62,-10.220,1.150,-1.760
159443,32.00,-78.25,-147.13,-10.190,1.450,-2.090
159455,30.69,-76.75,-146.56,-10.140,1.490,-2.310
159469,29.31,-75.37,-145.81,-10.110,1.470,-2.570
159481,26.69,-72.94,-143.87,-10.020,1.600,-2.570
159493,25.19,-71.69,-142.50,-10.000,2.160,-2.830
159505,23.62,-70.44,-141.19,-9.650,2.410,-3.030
159519,22.13,-69.12,-140.06,-9.330,2.000,-3.180
159531,18.81,-66.31,-139.06,-8.650,2.100,-3.230
159543,17.19,-64.94,-138.69,-8.250,2.360,-3.170
159555,15.63,-63.75,-138.37,-8.040,2.640,-3.220
159569,14.25,-62.69,-138.00,-8.080,2.720,-3.380
159581,11.75,-60.94,-136.62,-7.780,2.630,-3.340
159593,10.69,-60.12,-135.88,-7.560,2.500,-3.310
159605,9.50,-59.38,-135.19,-7.470,2.710,-3.310
159619,8.56,-58.75,-134.75,-7.230,2.960,-3.260
159631,7.69,-58.19,-134.31,-7.130,2.750,-3.360
159644,5.81,-57.19,-132.63,-7.170,3.060,-3.540
159656,4.81,-56.56,-131.75,-7.040,3.620,-3.880
159670,3.81,-56.00,-130.94,-7.010,3.780,-4.050
159682,2.00,-55.00,-129.31,-7.260,4.190,-3.400
159694,1.19,-54.75,-128.50,-7.450,4.510,-3.570
159706,0.56,-54.63,-127.81,-7.210,4.320,-3.490
159720,0.19,-54.50,-127.44,-6.590,4.110,-3.430
159732,359.75,-54.50,-127.50,-6.560,4.050,-3.180
159744,359.56,-54.56,-127.62,-6.600,4.070,-3.320
159756,359.56,-54.69,-127.75,-6.820,4.020,-3.290
159770,359.69,-54.94,-127.81,-6.670,3.830,-3.490
159782,0.19,-55.75,-128.12,-6.540,3.360,-3.260
159794,0.31,-56.13,-128.38,-6.410,3.460,-3.510
159806,0.56,-56.63,-128.44,-6.630,3.500,-3.200
159820,0.88,-57.19,-128.00,-6.930,3.660,-2.900
159832,1.75,-58.50,-126.75,-7.420,3.140,-3.340
159845,2.12,-59.06,-126.25,-7.520,3.670,-3.460
159857,2.44,-59.63,-125.62,-7.630,3.910,-3.020
159871,2.87,-60.19,-124.87,-8.170,3.370,-3.060
159883,3.62,-61.44,-123.19,-8.030,4.100,-3.370
159895,4.19,-62.13,-122.06,-8.660,3.530,-2.270
159907,4.75,-62.81,-121.06,-8.680,3.400,-2.190
159921,5.31,-63.50,-120.44,-8.680,4.000,-2.570
159933,6.37,-64.81,-119.62,-8.170,3.720,-2.900
159945,6.94,-65.50,-119.19,-8.340,2.640,-1.790
159957,7.31,-66.06,-118.69,-8.380,3.680,-2.910
159971,7.44,-66.62,-118.06,-9.010,3.000,-2.250
159983,8.38,-67.94,-117.06,-9.200,2.960,-2.270
159995,8.88,-68.75,-116.12,-9.780,3.580,-2.200
160007,9.50,-69.69,-115.12,-9.880,2.670,-1.820
160021,9.94,-70.56,-114.44,-9.960,2.580,-1.740
160033,10.13,-72.06,-113.56,-9.650,2.420,-1.290
160046,10.13,-72.44,-113.37,-9.560,2.430,-1.370
160058,10.00,-72.69,-112.75,-9.660,2.430,-1.250
160072,9.94,-73.00,-111.50,-10.140,2.780,-1.240
160084,10.31,-74.12,-108.31,-10.270,-0.460,0.240
160096,10.94,-74.81,-106.56,-10.460,-3.900,1.060
160108,12.00,-74.56,-101.87,-8.520,5.210,0.850
160122,12.13,-74.06,-96.44,-8.650,5.040,-0.380
160134,11.75,-73.50,-84.75,-8.660,1.520,0.160
160146,12.06,-73.87,-77.31,-8.760,1.890,1.800
160158,12.50,-74.50,-70.37,-8.490,3.790,0.570
160172,12.94,-74.87,-62.94,-8.690,2.350,0.780
160184,13.44,-74.50,-53.25,-10.050,2.820,2.590
160196,13.94,-74.75,-50.31,-9.760,2.530,2.500
160208,14.44,-75.50,-48.50,-9.750,1.210,2.270
160245,12.94,-74.19,-45.25,-8.070,1.730,1.360
160257,12.63,-74.12,-41.19,-8.090,0.850,0.420
